model_name,dataset_type,mse,pearson_corr,pearson_corr_without_mean,conf_matrix,mean_value,std_dev,skewness,kurt,vol,mean_over_vol,pos_ratio,neg_ratio,pos_neg_ratio
./results/lasso_cross_y3/alpha_0.001.json,val,52524.898775437316,-0.0553865299461863,-0.05499670091147794,"[[0.26, 0.23], [0.3, 0.21]]",1.963236016351576,160.54568645546786,0.3303810903552945,-0.14685944020352926,160.55768974145494,0.01222760504036252,0.44,0.56,0.7857142857142857
./results/lasso_cross_y3/alpha_0.001.json,test,52524.898775437316,-0.0553865299461863,-0.05499670091147794,"[[0.26, 0.23], [0.3, 0.21]]",1.963236016351576,160.54568645546786,0.3303810903552945,-0.14685944020352926,160.55768974145494,0.01222760504036252,0.44,0.56,0.7857142857142857
./results/lasso_cross_y3/alpha_0.001.json,train_pos,0.0033520083404473826,0.9999998151810109,0.9999999309538079,[[1.0]],123.45042554631321,95.01749365860577,0.8941412834771718,0.3387272952361826,155.78296334557578,0.7924513881050087,1.0,0.0,inf
./results/lasso_cross_y3/alpha_0.001.json,val_pos,58564.35588451564,0.02003180244642848,0.0005449687199383724,"[[0.0, 0.5227272727272727], [0.0, 0.4772727272727273]]",145.9353750228944,109.76073724381449,0.5944173855011207,-0.25513134463886455,182.60490991038142,0.7991864791287175,1.0,0.0,inf
./results/lasso_cross_y3/alpha_0.001.json,test_pos,58564.35588451564,0.02003180244642848,0.0005449687199383724,"[[0.0, 0.5227272727272727], [0.0, 0.4772727272727273]]",145.9353750228944,109.76073724381449,0.5944173855011207,-0.25513134463886455,182.60490991038142,0.7991864791287175,1.0,0.0,inf
./results/ica_y2_XG/results.json,train,16952.095204732246,0.8497609536481788,0.8495978305658397,"[[458, 59], [101, 382]]",-5.739622116088867,96.91161346435547,0.1414839154032977,1.2269017569472904,,,,,
./results/ica_y2_XG/results.json,val,21432.87213435726,0.03356450296673735,0.021726927904366797,"[[36, 12], [42, 10]]",-25.653032302856445,45.21368408203125,1.3017523849449628,3.224530070764037,,,,,
./results/ica_y2_XG/results.json,test,21432.87213435726,0.03356450296673735,0.021726927904366797,"[[36, 12], [42, 10]]",-25.653032302856445,45.21368408203125,1.3017523849449628,3.224530070764037,,,,,
./results/ica_y2_XG/results.json,train_pos,,,,,,,,,,,,,
./results/ica_y2_XG/results.json,val_pos,,,,,,,,,,,,,
./results/ica_y2_XG/results.json,test_pos,,,,,,,,,,,,,
./results/mutual_info_regression_y1_LR/results.json,train,3127.3231658237505,0.9308391966995467,0.9308894570490537,"[[466, 56], [52, 426]]",-4.052316881325864,142.44853131799442,0.08715308786859724,-0.21211899003880985,,,,,
./results/mutual_info_regression_y1_LR/results.json,val,45419.22381341962,-0.03360390972400124,-0.03407192934718321,"[[28, 21], [29, 22]]",-2.326277927137457,141.11666344899143,0.5347780361360819,0.3933971345018352,,,,,
./results/mutual_info_regression_y1_LR/results.json,test,45419.22381341962,-0.03360390972400124,-0.03407192934718321,"[[28, 21], [29, 22]]",-2.326277927137457,141.11666344899143,0.5347780361360819,0.3933971345018352,,,,,
./results/mutual_info_regression_y1_LR/results.json,train_pos,,,,,,,,,,,,,
./results/mutual_info_regression_y1_LR/results.json,val_pos,,,,,,,,,,,,,
./results/mutual_info_regression_y1_LR/results.json,test_pos,,,,,,,,,,,,,
